song,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,track_popularity
We Got It All (feat. MPH),Sick Individuals,0.712,0.744,4,-5.496,1,0.0447,0.017,1.25e-05,0.532,43
Globetrotter,Ludvigsson,0.715,0.802,6,-5.002,1,0.0298,0.0816,0.0,0.108,50
With You,Foxa,0.673,0.856,0,-6.219,1,0.255,0.0409,0.0,0.458,42
Wicked Game,EC Twins,0.66,0.833,9,-6.567,1,0.0308,0.00255,0.00574,0.21,46
Love Does Make Sense,Romano,0.824,0.563,11,-7.077,0,0.038,0.326,0.000632,0.247,41
Miss You Everyday,Trackhead,0.794,0.63,1,-4.423,0,0.0324,0.0342,2.38e-05,0.234,57
Radio Love,Lucas Estrada,0.74,0.756,9,-6.387,0,0.035,0.0248,0.000252,0.0664,53
So Sick,EC Twins,0.647,0.75,8,-5.577,1,0.0515,0.296,0.0,0.137,50
#Summerlovin,ARMAN,0.819,0.62,9,-4.711,1,0.0332,0.414,0.000273,0.283,41
Paradise,The Sunnefield,0.724,0.741,7,-5.15,1,0.031,0.0228,0.00025,0.0926,44
Vertigo - Radio Edit,Gil Glaze,0.687,0.767,6,-3.823,1,0.0349,0.47,0.0,0.188,49
One by One - Alle Farben Remix,Broken Back,0.84,0.848,2,-5.413,0,0.0347,0.184,1.6e-05,0.0681,54
Lookin' At You,RudeLies,0.468,0.701,7,-4.359,1,0.0489,0.0706,0.000394,0.112,42
Look Away - Steve Void Remix,Stephen Puth,0.71,0.743,1,-4.568,1,0.0424,0.0395,6.3e-05,0.109,47
Don't Know How,Caj Morgan,0.622,0.838,1,-6.363,1,0.0313,0.00807,0.0,0.167,40
New Lover,Foxa,0.68,0.828,6,-6.577,0,0.0343,0.027,0.00882,0.221,42
Netflix & Chill,The Twinz,0.794,0.723,3,-4.479,1,0.071,0.182,0.0,0.0853,39
Compass,ARMAN,0.641,0.635,8,-7.294,0,0.0334,0.196,0.0,0.398,41
Addicted,Alex Parker,0.773,0.683,1,-5.069,0,0.0693,0.368,1.24e-06,0.0852,48
By Your Side,Lucas Estrada,0.654,0.803,10,-5.137,1,0.0544,0.254,0.000993,0.579,38
Ain't Nothing Like It,KLYMVX,0.657,0.873,0,-4.923,0,0.036,0.00942,4.95e-05,0.545,47
Jolene,DROP,0.631,0.576,1,-8.481,0,0.0383,0.341,1.49e-05,0.212,48
Bonnie & Clyde,Jake Cooper,0.73,0.648,5,-5.867,1,0.111,0.487,3.1e-05,0.0843,50
Our Show,Ericé,0.731,0.516,6,-7.324,0,0.0385,0.0431,1.77e-06,0.519,39
Hola Señorita - Robin Schulz Remix,Maître Gims,0.731,0.828,5,-3.652,0,0.0914,0.0153,0.0,0.406,61
Different Kind of Love,Erlandsson,0.714,0.767,8,-6.028,1,0.0971,0.0895,0.0,0.0573,45
A Place For Us (feat. Ynnox),Dualities,0.664,0.855,0,-4.462,1,0.0983,0.216,0.0,0.0868,60
Tattooed Heart,Jason Thurell,0.843,0.814,8,-5.025,1,0.0437,0.0118,1.04e-06,0.0613,42
Drinking Alone,King & Joker,0.699,0.526,2,-9.629,1,0.0666,0.483,6.67e-06,0.116,39
Boomerang,BRÅVO,0.691,0.799,11,-9.865,0,0.0821,0.0227,0.00344,0.11,37
Comfort Zone,Alle Farben,0.719,0.627,1,-7.286,0,0.0311,0.00252,0.0536,0.262,49
Waterfalls,Roger Martin,0.581,0.779,11,-6.178,0,0.0626,0.0925,0.000196,0.23,46
Backfire,Deep Chills,0.806,0.491,11,-7.053,1,0.0479,0.329,4.16e-06,0.189,45
Like I Love You,Chris Viviano,0.732,0.669,5,-4.663,0,0.0345,0.428,3.97e-06,0.0948,35
For You,Flatdisk,0.432,0.592,1,-6.227,1,0.162,0.166,2.13e-06,0.194,38
Hey,Robin Novaku,0.738,0.85,10,-6.039,1,0.0778,0.0489,0.000966,0.106,36
Feelings,Deep Chills,0.818,0.575,6,-8.454,1,0.0457,0.392,2.3e-05,0.118,49
In The Morning,Kharfi,0.597,0.697,0,-5.508,0,0.0396,0.00195,0.0,0.222,36
Fv3K,Panski,0.72,0.489,11,-9.907,1,0.0817,0.0373,0.00481,0.113,39
Over Me,Jake Cooper,0.716,0.557,1,-6.827,1,0.129,0.308,2.36e-06,0.156,33
Think About You,N-Chased,0.758,0.836,11,-4.166,1,0.054,0.0484,2.25e-06,0.145,37
Come Back,Nate VanDeusen,0.469,0.676,4,-7.456,0,0.175,0.546,1.48e-06,0.532,37
Luv With U,BLENDER,0.734,0.612,9,-5.486,1,0.0571,0.589,1.96e-06,0.0878,34
Night Shift,Juze,0.726,0.841,6,-4.145,0,0.0395,0.0353,0.00597,0.3,36
Feelings - Jay Dixie Remix,Deep Chills,0.766,0.661,6,-6.227,1,0.211,0.633,0.0,0.0884,35
Island,Swayday,0.7,0.725,0,-6.284,1,0.0559,0.128,0.0,0.0869,35
Rollerblade,Trial & Error,0.646,0.828,10,-4.642,1,0.0375,0.122,1.58e-05,0.162,33
Up All Night,Joey Busse,0.469,0.586,4,-5.832,1,0.29,0.536,0.0,0.113,30
Honey,Natania,0.838,0.535,10,-5.548,1,0.161,0.181,2.06e-05,0.105,37
Running Wild,Nate VanDeusen,0.684,0.652,11,-8.761,1,0.0508,0.364,0.00196,0.089,36
Feelings - KAJ Remix,Deep Chills,0.827,0.546,6,-6.658,1,0.0855,0.228,0.0,0.105,32
Ride,LOYZ,0.757,0.769,10,-4.567,1,0.0583,0.482,0.0,0.113,31
One More Time,Alberto Ciccarini,0.775,0.699,10,-6.055,1,0.106,0.314,5.88e-05,0.115,34
Hungover - Jay Fox Edit,Dana Kelson,0.802,0.752,9,-6.25,0,0.0594,0.11,0.0,0.176,29
Back To Me,KAJ,0.807,0.614,6,-8.685,1,0.041,0.115,0.000522,0.126,36
Yellow Lights - Alex Grey Remix,Natania,0.767,0.738,2,-7.336,0,0.0405,0.00542,0.000502,0.226,35
Let Me Go,Nate VanDeusen,0.703,0.723,7,-7.408,0,0.0611,0.229,3.02e-06,0.0884,29
Mine By Tomorrow,Hartman,0.69,0.797,5,-2.813,0,0.0334,0.31,0.0,0.382,40
Like You Boy,Pards,0.81,0.541,11,-8.019,1,0.0552,0.175,0.0,0.0691,28
Feelings - Spada Remix,Deep Chills,0.837,0.776,6,-6.505,1,0.0617,0.0415,4.27e-06,0.236,40
Get To Me,Jay Dixie,0.783,0.626,2,-6.512,1,0.35,0.408,4.56e-06,0.3,35
Trouble,Stisema,0.647,0.94,7,-3.897,1,0.0516,0.0205,2.82e-05,0.622,27
Muscle Memory,Natania,0.803,0.511,0,-6.675,1,0.038,0.0785,9.84e-05,0.102,35
What Do You Want,Hartman,0.714,0.818,0,-2.828,1,0.0312,0.315,0.0,0.441,30
In The Air Tonight,Panski,0.67,0.781,1,-7.865,0,0.0321,0.00538,0.000448,0.104,47
Kissing Mouths,Natania,0.622,0.474,3,-10.243,1,0.291,0.131,1.74e-06,0.164,35
Mistakes,Jeremy Shayne,0.773,0.519,0,-10.272,0,0.0487,0.0221,2.54e-05,0.158,37
Heartbeat,Jay Fox,0.696,0.854,2,-4.934,1,0.0336,0.0173,0.000347,0.0928,34
Look At Me,Suvenir,0.604,0.871,7,-7.36,1,0.0466,0.0206,0.0,0.278,30
Again Now,Kharfi,0.723,0.622,9,-6.624,0,0.0648,0.0396,0.0,0.161,43
Work For You,Robin Novaku,0.642,0.803,8,-3.663,1,0.0415,0.429,0.378,0.102,31
Stranger Love,Robin Novaku,0.726,0.676,11,-6.314,0,0.0349,0.102,0.00192,0.265,38
Know,Bespoke Dude,0.641,0.812,6,-4.799,1,0.0567,0.202,0.0,0.265,30
Ring Ring (feat. Mabel & Rich The Kid),Jax Jones,0.779,0.641,1,-4.912,0,0.141,0.172,2.03e-06,0.102,63
Blinded,Deep Chills,0.78,0.57,11,-8.207,0,0.0467,0.218,0.00015,0.0955,48
Run Free - Alex Grey Remix,Deep Chills,0.598,0.764,4,-6.289,0,0.0592,0.0623,0.00302,0.387,37
Procura,ChiChi Peralta,0.805,0.757,8,-7.46,1,0.0355,0.279,0.000839,0.101,50
Amor Narcótico,ChiChi Peralta,0.704,0.687,8,-10.302,1,0.133,0.473,0.0,0.0784,39
La Bilirrubina - En Vivo Estadio Olímpico De República Dominicana/2012,Juan Luis Guerra 4.40,0.585,0.977,1,-3.57,1,0.0615,0.622,0.0,0.328,66
Un Montón De Estrellas,Polo Montañez,0.469,0.528,10,-10.359,1,0.0412,0.137,0.0,0.0884,61
Mi primer millon,Bacilos,0.745,0.924,5,-3.898,1,0.0355,0.201,5.01e-05,0.121,69
Pa' Mayté,Carlos Vives,0.716,0.871,0,-7.336,0,0.0606,0.0287,6.32e-06,0.117,60
El Niágra En Bicicleta - En Vivo Estadio Olímpico De República Dominicana/2012,Juan Luis Guerra 4.40,0.696,0.968,0,-4.122,0,0.0631,0.563,2.2e-05,0.985,58
La Tierra del Olvido,Carlos Vives,0.663,0.605,0,-8.534,1,0.0588,0.437,0.0,0.0894,58
Isla para dos,Nano Cabrera,0.789,0.707,9,-8.124,1,0.075,0.291,5.71e-05,0.215,48
La Melodía,Joey Montana,0.701,0.836,9,-5.35,1,0.0284,0.226,2.76e-06,0.293,54
Las Avispas,Juan Luis Guerra 4.40,0.814,0.944,4,-2.758,0,0.0532,0.544,7.91e-06,0.0642,50
Visa Para Un Sueño - En Vivo Estadio Olímpico De República Dominicana/2012,Juan Luis Guerra 4.40,0.604,0.949,10,-3.577,1,0.16,0.812,0.000427,0.981,53
La Sirena,Luis Felipe Gonzalez,0.765,0.858,7,-5.881,1,0.034,0.313,0.000191,0.0396,1
Tu Cariñito,Puerto Rican Power,0.668,0.874,5,-8.751,0,0.0469,0.337,2.13e-06,0.0338,65
Tabaco Y Chanel,Bacilos,0.643,0.576,7,-6.896,1,0.0303,0.0267,0.0,0.273,68
Ojala Que Llueva Cafe,Juan Luis Guerra 4.40,0.582,0.807,7,-4.509,1,0.0427,0.296,0.0,0.339,51
TBT,Yera,0.601,0.708,6,-6.319,0,0.102,0.156,0.0562,0.112,40
Nuestra Cancion,Elvis Crespo,0.692,0.885,7,-3.132,0,0.0466,0.425,0.00256,0.239,49
25 Horas,Proyecto Uno,0.724,0.954,4,-5.027,1,0.0493,0.161,0.000637,0.0516,54
A Pedir Su Mano,Juan Luis Guerra 4.40,0.652,0.952,2,-6.402,1,0.0844,0.313,0.000255,0.431,54
Contigo,Pete Perignon,0.711,0.715,0,-5.049,1,0.0725,0.661,0.0,0.144,40
Antes y Después De Ti,Ralphy Dreamz,0.793,0.651,5,-7.308,1,0.0339,0.262,9.19e-06,0.107,55
Castigo,Srta. Dayana,0.87,0.574,1,-5.787,0,0.0665,0.0509,8.62e-06,0.105,38
Amor de Verdad,Dama,0.818,0.68,7,-5.175,1,0.101,0.24,0.000202,0.149,37
Se Eu Escapar - Ao Vivo,Maiara & Maraisa,0.797,0.665,1,-4.636,0,0.0527,0.572,0.0,0.281,60
Vanidosa,Prophex,0.869,0.911,10,-4.458,0,0.0487,0.158,0.0,0.0654,35
Solo Te Quiero Conmigo,Buxxi,0.861,0.926,3,-4.065,0,0.129,0.134,0.0,0.12,34
Señora,Kate Candela,0.75,0.856,0,-3.703,1,0.0432,0.276,6.91e-05,0.214,39
Amarte por mil años,Karibe Orquesta,0.656,0.792,10,-5.777,1,0.0428,0.183,0.0,0.12,40
Sueltala Remix,Kalimete,0.858,0.768,6,-4.963,0,0.0873,0.218,0.0,0.0633,31
Sueltame Las Cadenas,Papo La Chercha,0.821,0.656,0,-10.082,1,0.0421,0.367,0.00317,0.112,23
Por Causa da Bandida,Kaian Muniz,0.794,0.817,1,-3.724,1,0.0312,0.48,0.0,0.123,23
Ya No Sirvo Sin Ti,Jiory,0.739,0.799,9,-5.316,0,0.0346,0.202,0.000864,0.268,25
Sobredosis,Axel White,0.461,0.735,4,-5.722,0,0.138,0.0559,7.5e-06,0.689,14
La Falsa Cubana,Maga Shukar,0.7,0.698,11,-6.959,0,0.0341,0.464,0.0,0.293,14
No Llores,Jay Kalyl,0.699,0.873,6,-3.335,0,0.058,0.333,2.49e-06,0.329,39
Se Faltar Estrelas,Luigi e Leandro,0.762,0.775,2,-3.562,1,0.0289,0.285,0.0,0.281,17
El Son No Morira,Doris Lavin,0.822,0.889,1,-5.437,1,0.0381,0.425,0.0,0.165,19
Buscando - A Mi Tierra,Adrenalina Latina,0.809,0.564,2,-9.779,0,0.0548,0.73,3.12e-06,0.0889,17
Se Te Ha Olvidado,Barrio Sónico,0.769,0.77,1,-9.466,1,0.0473,0.23,0.0,0.0598,30
Solo dime tu,Vgm,0.593,0.834,2,-5.285,1,0.0503,0.123,1.68e-06,0.321,14
Un Montón de Estrellas,Lenier,0.619,0.922,10,-4.307,1,0.0567,0.217,1.29e-06,0.11,34
Merengue Que Aloca,Wilfrido Vargas,0.662,0.941,3,-4.454,1,0.12,0.0633,1.6e-05,0.0812,29
Dónde Están,Anna Carina,0.866,0.776,10,-3.11,0,0.0688,0.365,0.0,0.144,54
Weekend,Henry Santos,0.764,0.692,4,-6.335,0,0.0394,0.392,6.47e-05,0.108,49
Goza,Henry Mendez,0.792,0.904,10,-4.707,0,0.0818,0.0994,0.0,0.0908,45
Detras De Ti,Morty,0.876,0.643,5,-9.79,1,0.101,0.245,6.97e-06,0.0645,27
Desacatao - Remix,BlackRoy,0.714,0.853,9,-4.196,0,0.0434,0.34,0.0,0.0974,61
Déjalo,Frank Reyes,0.722,0.787,11,-7.343,1,0.098,0.27,0.000602,0.12,27
A Portarme Mal,Felipe Peláez,0.752,0.818,11,-3.468,0,0.139,0.144,0.0,0.0893,42
Calma - Mambo Remix,Farruko,0.515,0.878,7,-4.5,1,0.0583,0.337,1.08e-05,0.281,43
Cara de Niño,Jonathan Moly,0.703,0.884,0,-2.973,0,0.038,0.584,0.0,0.0726,42
La Peque,Ulises Bueno,0.517,0.744,0,-7.395,1,0.168,0.315,0.0,0.115,38
Abracadabra - Remix Los Hermanos Rosario,Elvis Crespo,0.851,0.846,9,-3.396,1,0.177,0.463,0.000349,0.273,38
Una Mentira Más - Versión Salsa,Yuri,0.651,0.536,6,-10.315,1,0.0381,0.194,8.93e-05,0.316,32
Me Sacaste Del Llavero,El Chaval de la Bachata,0.85,0.748,11,-3.687,1,0.0371,0.194,0.0,0.0764,36
De Los Besos Que Te Di,Sandronyc,0.778,0.79,1,-4.859,1,0.0428,0.0629,0.0,0.0929,39
Margarita,Lidia Buble,0.724,0.787,2,-4.104,1,0.0573,0.0519,1.85e-06,0.0671,36
El Tren del Sabor,Tony Succar,0.823,0.846,5,-4.529,1,0.107,0.204,2.38e-05,0.0872,30
Sabotaje,Karlos Rosé,0.741,0.584,9,-5.767,0,0.0343,0.869,3.3e-06,0.209,47
Maldita condena (feat. Colectivo Panamera),Café Quijano,0.853,0.809,4,-4.094,0,0.0427,0.171,0.0,0.156,41
El Vacile,Systema Solar,0.783,0.803,1,-4.77,1,0.0983,0.0445,9.9e-06,0.065,35
Aquí Quién Manda Soy Yo!,D.L.G.,0.772,0.704,1,-9.387,1,0.0773,0.0427,0.000985,0.639,30
Tal y Como Estás,Mario Guerrero,0.779,0.838,10,-3.222,1,0.0924,0.162,4.69e-05,0.0826,31
La Promesa,Andrés Cepeda,0.62,0.865,9,-5.928,1,0.0775,0.159,0.0,0.152,54
Pecado y Religión,Charlie Zaa,0.671,0.728,2,-5.15,0,0.139,0.587,0.0,0.155,36
it's a beautiful,BROCKBEATS,0.73,0.305,2,-11.311,1,0.0662,0.959,0.118,0.681,45
gone,mr_slace,0.807,0.298,5,-12.322,0,0.102,0.653,0.907,0.918,59
Medina,Dontcry,0.704,0.584,5,-11.159,0,0.0452,0.386,0.788,0.324,44
Lemon Wedge in the Sky,"Sarah, the Illstrumentalist",0.73,0.781,7,-6.532,1,0.0875,0.128,0.948,0.0794,59
Crystal Ship,soder.,0.642,0.696,8,-11.218,0,0.0393,0.95,0.0202,0.176,55
Duck in a Box,Jobii,0.725,0.586,10,-8.218,0,0.0629,0.144,0.87,0.123,50
Munch,S-Ilo,0.792,0.429,5,-10.174,0,0.472,0.671,0.914,0.34,43
My Sunshine,Kavv,0.695,0.185,5,-10.311,0,0.071,0.933,0.908,0.111,51
Jazzy Winter,Guustavv,0.902,0.487,0,-6.914,0,0.0818,0.1,0.914,0.153,60
Caffè Mocha,Jazzinuf,0.879,0.544,0,-5.568,1,0.203,0.215,0.731,0.157,44
winter in rio,Wun Two,0.822,0.579,9,-8.955,1,0.0672,0.481,0.666,0.11,54
Underwater Soul,Tree60,0.818,0.51,5,-9.173,1,0.106,0.181,0.716,0.101,43
English Breakfast,Jobii,0.796,0.626,5,-6.637,0,0.122,0.0337,0.837,0.107,54
sunrise,Ymori,0.741,0.523,0,-10.854,1,0.0864,0.838,0.908,0.172,4
Window Weather,Ed Stockley,0.752,0.393,1,-6.655,1,0.102,0.029,0.927,0.126,42
Amazônia,Ariel T,0.749,0.727,11,-11.154,0,0.208,0.742,0.641,0.196,41
Watersteps,Erik Kearing,0.777,0.393,6,-10.614,0,0.216,0.134,0.818,0.361,41
get warmer,BROCKBEATS,0.788,0.438,9,-12.123,1,0.505,0.876,0.893,0.186,49
forgotten,Marcus D,0.613,0.286,7,-10.604,1,0.048,0.305,0.94,0.566,6
When the Time Comes,Gordon,0.717,0.208,6,-17.462,0,0.1,0.931,0.000901,0.228,55
Tropic Breeze,"Sarah, the Illstrumentalist",0.771,0.612,4,-8.798,0,0.0495,0.606,0.857,0.108,49
Villas,Dylan Sitts,0.703,0.414,4,-13.372,1,0.0561,0.475,0.765,0.103,51
calles feat. tuamie,Wun Two,0.799,0.352,6,-9.943,1,0.159,0.844,0.903,0.115,54
days like this,Two Sleepy,0.788,0.569,10,-5.159,0,0.106,0.21,0.933,0.109,53
Travelling in the Summer,Kavv,0.459,0.289,10,-12.606,0,0.258,0.861,0.0218,0.122,51
5:32pm,The Deli,0.691,0.186,10,-13.672,0,0.0487,0.686,0.934,0.0762,70
Brick in the Wall,Guustavv,0.77,0.607,7,-6.497,0,0.0481,0.645,0.698,0.163,51
Sakura Trees,Saib,0.643,0.56,0,-7.295,1,0.0354,0.204,0.197,0.0908,62
Targa,S-Ilo,0.739,0.509,10,-8.703,0,0.289,0.832,0.944,0.11,3
Nakama's Dance,Ariel T,0.634,0.261,3,-15.101,1,0.162,0.0287,0.828,0.174,48
Again,Wun Two,0.762,0.525,6,-11.863,1,0.199,0.949,0.87,0.114,65
Flowers,The Deli,0.838,0.364,7,-10.006,1,0.134,0.0849,0.981,0.26,63
Scootaloo,Jobii,0.731,0.424,7,-6.664,0,0.259,0.36,0.000834,0.19,56
Coconut Airline,Jazzinuf,0.643,0.827,11,-9.572,0,0.185,0.059,0.941,0.37,42
Nataly's Portra,June Jissle,0.843,0.398,1,-12.887,0,0.155,0.894,0.706,0.104,40
Yellow Bird,Pretty Lights,0.596,0.656,4,-6.701,1,0.0283,0.028,0.569,0.11,52
summer coming,BROCKBEATS,0.694,0.349,5,-12.908,0,0.159,0.964,0.924,0.114,41
lovely day,chinsei,0.851,0.24,8,-12.375,1,0.345,0.615,0.177,0.33,3
Mixed Feelings,Ariel T,0.659,0.214,7,-20.944,1,0.0537,0.749,0.911,0.132,49
Sunflower Dance,Trog'low,0.822,0.573,5,-9.329,0,0.0504,0.0644,0.0359,0.16,41
Blue Shades,DLJ,0.672,0.391,6,-11.721,1,0.0382,0.305,0.683,0.0831,45
Bahama Breeze,"Sarah, the Illstrumentalist",0.756,0.4,6,-8.383,1,0.0676,0.554,0.508,0.426,21
Wonderland Bossa Nova Band,Chris Mazuera,0.765,0.477,1,-11.02,0,0.353,0.189,0.893,0.121,40
Hazy,Chris Mazuera,0.768,0.164,10,-16.452,1,0.0455,0.68,0.553,0.113,40
Pearls,Epifania,0.676,0.661,0,-7.782,0,0.453,0.388,0.647,0.0799,40
Shifting Skies,Guustavv,0.865,0.441,0,-8.289,1,0.0736,0.303,0.902,0.158,55
better days,sky pedro,0.58,0.315,0,-15.525,1,0.0788,0.909,0.0265,0.161,40
LAX,B0nds,0.893,0.467,1,-4.302,0,0.59,0.651,0.0333,0.129,40
Hainan Paradise,SINY,0.832,0.443,0,-8.419,1,0.25,0.785,0.661,0.141,46
Moon and Tonic,Jazzinuf,0.653,0.686,1,-10.433,1,0.274,0.255,0.774,0.118,44
Partly Sunny,Joey Pecoraro,0.735,0.411,5,-5.795,0,0.0758,0.32,0.736,0.109,47
let's be lazy together,biosphere,0.799,0.374,9,-13.475,0,0.154,0.713,0.854,0.108,42
Sunflower,Zach Farache,0.825,0.596,9,-8.149,1,0.396,0.708,0.333,0.0837,51
bossa uh,potsu,0.505,0.355,7,-12.963,1,0.092,0.474,0.00471,0.0949,50
Something Summery,Cozy Collective,0.643,0.381,11,-11.278,0,0.662,0.917,0.195,0.115,52
sweet,Lunchmoney,0.755,0.383,9,-10.641,0,0.526,0.89,0.457,0.129,3
tropical,leaf beach,0.745,0.352,2,-13.292,0,0.235,0.915,0.00131,0.0951,42
Honeydoo,Roger Wilco,0.847,0.67,8,-6.149,1,0.153,0.107,0.0398,0.0882,42
Tropico,Cloudchord,0.617,0.514,3,-7.014,1,0.104,0.589,0.299,0.27,40
Hawaiian Haze,goosetaf,0.891,0.465,4,-10.291,1,0.222,0.41,0.538,0.0451,41
It's Raining,Masked Man,0.511,0.371,4,-10.329,0,0.0575,0.701,0.81,0.0514,13
Bubbly,Jazzinuf,0.769,0.522,11,-7.065,0,0.0777,0.102,0.803,0.379,40
ORANGE,SINY,0.707,0.421,8,-7.876,1,0.0448,0.715,0.899,0.209,60
Beautiful Weather,Jmss,0.694,0.402,0,-9.063,1,0.0377,0.351,0.224,0.0908,40
bittersweet (feat. lando!),Dream Easy Collective,0.863,0.341,6,-14.443,1,0.0842,0.000785,0.806,0.106,40
okinawa bbq,mommy,0.846,0.413,0,-18.622,1,0.0544,0.495,0.898,0.109,43
Nightfall by the Sea,Shaman,0.228,0.999,6,-16.145,0,0.0562,0.47,0.924,0.852,50
Waterfall Jungle,The Sleep Specialist,0.176,0.274,2,-29.561,1,0.0592,0.00171,0.00124,0.352,45
Rain Forest and Tropical Beach Sound,Nature Sounds Nature Music,0.16,1.0,5,-16.449,0,0.0458,0.854,0.974,0.963,52
Florida Rain Storm,Mother Nature Sound FX,0.157,0.523,5,-28.309,0,0.0666,0.0027,0.764,0.0936,71
Borneo Jungle Oasis For Deep Sleep With Nature Sound,Relax Meditate Sleep,0.418,0.499,6,-20.217,0,0.345,0.39,0.464,0.248,1
Relaxing Jungle Sounds,Lluvia del Bosque,0.444,0.905,9,-17.81,0,0.31,0.162,0.169,0.358,54
Tropical Forest,The Sleep Specialist,0.311,0.377,3,-36.509,0,0.0366,0.129,0.979,0.247,54
Chill Waves & Wind in Leaves,Pinetree Way,0.141,1.0,10,-14.729,0,0.117,0.594,0.994,0.571,57
Peaceful Forest,The Sleep Specialist,0.211,0.425,7,-46.448,0,0.0542,0.88,0.613,0.184,51
Caribbean Thunderstorm,Mother Nature Sound FX,0.135,0.723,8,-22.636,1,0.107,8.23e-05,0.797,0.957,65
Summer Rain,Rain Sounds FX,0.166,0.716,5,-20.684,1,0.0583,0.146,0.994,0.416,62
Suburban Forest Rain 2,Aquagirl,0.14,0.96,6,-14.325,0,0.0582,0.0511,0.000119,0.431,57
Forest Rain,Rain Recordings,0.0771,1.0,3,-16.54,0,0.0508,0.902,0.613,0.845,75
Gentle Waves on Rocks,Pinetree Way,0.287,0.999,7,-14.393,0,0.2,0.808,0.971,0.772,48
"The Sound Of The Jungle With Coloured Birds For Relaxation, Sleeping, Studying",Life Sounds Nature,0.226,0.442,11,-36.624,0,0.0562,0.0509,0.136,0.0791,44
Tropical Rainforest at Dawn 6,Nature Sounds,0.318,0.179,8,-35.427,1,0.479,0.877,3.82e-05,0.226,50
Relaxing Crickets And Waterfall,Natural Sound Makers,0.0787,0.000175,7,-35.96,1,0.058,0.118,0.972,0.0793,52
High - Yahtzel Remix,Peking Duk,0.765,0.681,0,-5.179,0,0.0413,0.00436,0.259,0.0567,38
My Body,Hot Shade,0.659,0.844,6,-4.104,0,0.262,0.123,0.0,0.0799,1
Starboy - Kygo Remix,The Weeknd,0.751,0.623,9,-7.215,0,0.0939,0.209,0.0,0.168,5
All We Know - Oliver Heldens Remix,The Chainsmokers,0.711,0.8,0,-5.852,1,0.0303,0.00158,0.0513,0.314,43
"Cruise - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",Kygo,0.628,0.438,7,-8.426,1,0.107,0.279,0.0,0.164,9
Make Me Feel Better - Klingande Remix,Alex Adair,0.685,0.731,0,-7.568,0,0.0312,0.0179,0.175,0.136,28
The Mack,Nevada,0.707,0.883,0,-4.281,1,0.0602,0.0707,0.0,0.23,11
Rise Up,Thomas Jack,0.721,0.925,4,-3.539,0,0.0455,0.0652,0.000158,0.292,48
What About The Love,Sam Feldt,0.712,0.634,9,-5.158,1,0.035,0.0262,9.1e-06,0.0918,5
Bonfire,Felix Jaehn,0.771,0.785,2,-3.915,0,0.0832,0.064,1.27e-05,0.085,9
Fantasy - Felix Jaehn Remix,Alina Baraz,0.638,0.781,4,-6.848,0,0.0285,0.0118,0.00953,0.349,42
Inside the Lines (feat. Casso),Mike Perry,0.561,0.8,8,-4.576,1,0.0324,0.0709,0.000133,0.0934,48
Desire - Gryffin Remix,Years & Years,0.558,0.871,10,-5.041,0,0.0516,0.0596,0.0,0.139,5
Daydream,Broiler,0.709,0.68,11,-7.264,0,0.0383,0.0828,0.0189,0.327,2
Holding On To You feat. Savoi - Halogen Remix,Two Can,0.57,0.878,9,-6.131,0,0.0955,0.146,7.78e-06,0.227,0
Won't Come Home,Mennska,0.691,0.732,9,-7.14,0,0.102,0.131,0.000437,0.108,33
Miracle,Julian Perretta,0.683,0.554,7,-7.643,0,0.0928,0.36,1.08e-06,0.214,50
Give Me Your Love,Sigala,0.635,0.945,2,-2.298,1,0.036,0.00411,2.41e-05,0.314,31
Young Like Us,Frans,0.716,0.649,7,-8.71,1,0.0708,0.398,0.016,0.141,35
How To Love (feat. Sofia Reyes),Cash Cash,0.673,0.894,0,-2.73,1,0.0594,0.148,3.4e-06,0.141,55
Blue Sky,CAZZETTE,0.743,0.748,7,-5.793,0,0.0456,0.0435,8.49e-06,0.191,2
Higher Love,State of Sound,0.648,0.433,7,-10.655,1,0.0311,0.669,0.000773,0.125,48
Waves,Perttu,0.661,0.86,7,-5.537,1,0.0582,0.0443,0.111,0.14,1
Fed Up,LVNDSCAPE,0.447,0.842,4,-3.957,0,0.0463,0.000986,0.000327,0.518,0
Smile - The Magician Remix,Gorgon City,0.743,0.8,9,-6.037,0,0.0559,0.0296,0.113,0.0715,0
Beautiful Life,Lost Frequencies,0.732,0.52,2,-6.684,0,0.0376,0.127,0.0347,0.139,30
Is This Love - Remix,Bob Marley & The Wailers,0.815,0.669,6,-7.966,0,0.0355,0.0242,0.0152,0.311,10
Show Me Love,Sam Feldt,0.589,0.613,0,-5.034,1,0.0327,0.568,0.0,0.0675,58
Try Again,Campsite Dream,0.71,0.716,4,-4.958,1,0.0421,0.125,5e-06,0.0918,35
Nervous (The Ooh Song) - Mark McCabe Remix,Gavin James,0.645,0.819,7,-7.418,1,0.0402,0.244,0.000446,0.27,5
Rivers,Thomas Jack,0.574,0.809,0,-5.787,0,0.0565,0.149,6.99e-06,0.129,57
Sex (Cheat Codes X Kris Kross Amsterdam),Cheat Codes,0.51,0.692,0,-5.825,1,0.171,0.00451,0.0,0.138,1
Dreamreacher (feat. Dumang),Bakermat,0.748,0.534,5,-9.123,1,0.0499,0.397,0.0,0.24,44
